date,product_id,quantity,sales,name,category,price,year
2022-02-01,P013,5.0,273.76,Продукт 13,Ноутбук,68.44,2022
2022-10-29,P054,9.0,6068.72,Продукт 54,Планшет,866.96,2022
2022-09-27,P020,6.0,2371.6,Продукт 20,Смартфон,592.9,2022
2022-12-28,P012,8.0,3508.5,Продукт 12,Wi_Fi_роутер,584.75,2022
2022-11-07,P029,5.0,4667.28,Продукт 29,Wi_Fi_роутер,777.88,2022
2022-08-10,P098,10.0,4548.24,Продукт 98,Телефизор,758.04,2022
2022-06-27,P097,10.0,4049.1,Продукт 97,Телефизор,809.82,2022
2022-03-26,P035,9.0,3548.23,Продукт 35,Телефизор,506.89,2022
2022-06-20,P008,6.0,1427.76,Продукт 8,Планшет,475.92,2022
2022-06-28,P054,2.0,8669.6,Продукт 54,Планшет,866.96,2022
2022-02-10,P016,9.0,353.19,Продукт 16,Телефизор,353.19,2022
2022-04-19,P036,10.0,5657.05,Продукт 36,Смартфон,808.15,2022
2022-10-07,P014,6.0,4527.3,Продукт 14,Wi_Fi_роутер,905.46,2022
2022-07-13,P054,5.0,8669.6,Продукт 54,Планшет,866.96,2022
2022-10-11,P019,10.0,4515.05,Продукт 19,Планшет,903.01,2022
2022-07-06,P024,7.0,2903.46,Продукт 24,Планшет,414.78,2022
2022-05-06,P082,9.0,3042.0780617614932,Продукт 82,Смартфон,147.38,2022
2022-08-16,P068,6.0,2080.33,Продукт 68,Смартфон,297.19,2022
2022-04-01,P051,1.0,5947.08,Продукт 51,Телефизор,991.18,2022
2022-04-21,P015,5.0,4303.44,Продукт 15,Wi_Fi_роутер,537.93,2022
2022-06-30,P067,5.0,7318.24,Продукт 67,Смартфон,914.78,2022
2022-11-09,P059,3.0,4078.32,Продукт 59,Wi_Fi_роутер,509.79,2022
2022-02-19,P015,5.0,4841.37,Продукт 15,Wi_Fi_роутер,537.93,2022
2022-05-30,P082,4.0,1473.8,Продукт 82,Смартфон,147.38,2022
2022-10-05,P074,8.0,4374.64,Продукт 74,Планшет,546.83,2022
2022-06-11,P052,6.0,334.82,Продукт 52,Ноутбук,334.82,2022
2022-06-19,P006,9.0,3042.0780617614932,Продукт 6,Смартфон,754.27,2022
2022-04-09,P095,2.0,3620.08,Продукт 95,Ноутбук,452.51,2022
2022-12-13,P057,4.0,5491.53,Продукт 57,Смартфон,610.17,2022
2022-07-11,P025,5.0,1330.26,Продукт 25,Wi_Fi_роутер,665.13,2022
2022-11-07,P054,3.0,1733.92,Продукт 54,Планшет,866.96,2022
2022-12-10,P022,6.0,4172.22,Продукт 22,Ноутбук,695.37,2022
2022-11-29,P073,9.0,32.18,Продукт 73,Wi_Fi_роутер,32.18,2022
2022-07-11,P056,6.0,4886.7,Продукт 56,Телефизор,488.67,2022
2022-12-25,P093,1.0,2433.48,Продукт 93,Ноутбук,608.37,2022
2022-12-02,P071,10.0,372.64,Продукт 71,Планшет,93.16,2022
2022-06-28,P084,9.0,1949.52,Продукт 84,Wi_Fi_роутер,974.76,2022
2022-10-28,P073,3.0,128.72,Продукт 73,Wi_Fi_роутер,32.18,2022
2022-05-05,P002,2.0,2485.26,Продукт 2,Ноутбук,828.42,2022
2022-10-27,P087,2.0,245.07,Продукт 87,Wi_Fi_роутер,245.07,2022
2022-04-09,P048,4.0,1379.56,Продукт 48,Wi_Fi_роутер,689.78,2022
2022-06-02,P007,9.0,4881.66,Продукт 7,Wi_Fi_роутер,697.38,2022
2022-01-03,P066,8.0,39.34,Продукт 66,Планшет,39.34,2022
2022-06-15,P068,6.0,891.57,Продукт 68,Смартфон,297.19,2022
2022-05-05,P086,5.0,10.38,Продукт 86,Wi_Fi_роутер,10.38,2022
2022-11-06,P057,10.0,3050.85,Продукт 57,Смартфон,610.17,2022
2022-10-23,P037,3.0,4390.02,Продукт 37,Wi_Fi_роутер,487.78,2022
2022-10-22,P035,2.0,1520.67,Продукт 35,Телефизор,506.89,2022
2022-06-25,P067,7.0,3659.12,Продукт 67,Смартфон,914.78,2022
2022-09-03,P037,4.0,975.56,Продукт 37,Wi_Fi_роутер,487.78,2022
2022-04-15,P065,3.0,1738.55,Продукт 65,Планшет,347.71,2022
2022-07-12,P068,3.0,594.38,Продукт 68,Смартфон,297.19,2022
2022-07-05,P067,9.0,914.78,Продукт 67,Смартфон,914.78,2022
2022-08-17,P074,8.0,1093.66,Продукт 74,Планшет,546.83,2022
2022-08-10,P056,4.0,488.67,Продукт 56,Телефизор,488.67,2022
2022-11-07,P044,7.0,2586.76,Продукт 44,Смартфон,646.69,2022
2022-10-08,P075,9.0,4698.9,Продукт 75,Смартфон,783.15,2022
2022-10-30,P047,10.0,9312.3,Продукт 47,Телефизор,931.23,2022
2022-02-03,P045,4.0,225.57,Продукт 45,Ноутбук,225.57,2022
2022-06-07,P057,10.0,610.17,Продукт 57,Смартфон,610.17,2022
2022-10-07,P055,10.0,4206.12,Продукт 55,Смартфон,701.02,2022
2022-08-30,P005,4.0,7656.16,Продукт 5,Телефизор,957.02,2022
2022-02-02,P039,5.0,2058.2,Продукт 39,Телефизор,205.82,2022
2022-05-15,P083,10.0,2795.5,Продукт 83,Смартфон,279.55,2022
2022-07-02,P040,5.0,1947.6,Продукт 40,Смартфон,973.8,2022
2022-12-11,P079,9.0,3741.6,Продукт 79,Телефизор,935.4,2022
2022-08-06,P035,10.0,4055.12,Продукт 35,Телефизор,506.89,2022
2022-03-21,P026,2.0,229.19,Продукт 26,Смартфон,229.19,2022
2022-11-27,P072,4.0,542.04,Продукт 72,Смартфон,180.68,2022
2022-09-26,P086,2.0,10.38,Продукт 86,Wi_Fi_роутер,10.38,2022
2022-01-25,P045,1.0,1578.99,Продукт 45,Ноутбук,225.57,2022
2022-10-15,P063,10.0,4218.2,Продукт 63,Смартфон,843.64,2022
2022-05-18,P031,3.0,3932.2,Продукт 31,Ноутбук,393.22,2022
2022-03-19,P021,4.0,5604.9,Продукт 21,Ноутбук,934.15,2022
2022-07-18,P009,1.0,1187.18,Продукт 9,Смартфон,593.59,2022
2022-11-04,P000,7.0,561.44,Продукт 0,Смартфон,140.36,2022
2022-09-15,P041,10.0,3657.76,Продукт 41,Телефизор,457.22,2022
2022-05-31,P065,3.0,1738.55,Продукт 65,Планшет,347.71,2022
2022-03-06,P002,5.0,4142.1,Продукт 2,Ноутбук,828.42,2022
2022-04-26,P067,4.0,8233.02,Продукт 67,Смартфон,914.78,2022
2022-10-25,P081,10.0,7046.9,Продукт 81,Wi_Fi_роутер,704.69,2022
2022-01-14,P081,8.0,2818.76,Продукт 81,Wi_Fi_роутер,704.69,2022
2022-01-19,P062,6.0,1107.3,Продукт 62,Телефизор,553.65,2022
2022-01-27,P043,3.0,8574.12,Продукт 43,Планшет,952.68,2022
2022-02-11,P088,1.0,6229.3,Продукт 88,Wi_Fi_роутер,622.93,2022
2022-03-11,P026,7.0,229.19,Продукт 26,Смартфон,229.19,2022
2022-04-04,P077,3.0,1837.06,Продукт 77,Смартфон,918.53,2022
2022-03-27,P096,5.0,1602.9,Продукт 96,Смартфон,320.58,2022
2022-07-28,P019,9.0,6321.07,Продукт 19,Планшет,903.01,2022
2022-04-19,P019,5.0,6321.07,Продукт 19,Планшет,903.01,2022
2022-04-11,P052,10.0,1674.1,Продукт 52,Ноутбук,334.82,2022
2022-01-29,P065,4.0,1043.13,Продукт 65,Планшет,347.71,2022
2022-01-04,P081,2.0,2818.76,Продукт 81,Wi_Fi_роутер,704.69,2022
2022-01-26,P042,6.0,2425.95,Продукт 42,Смартфон,269.55,2022
2022-03-28,P056,3.0,488.67,Продукт 56,Телефизор,488.67,2022
2022-08-27,P033,5.0,3042.0780617614932,Продукт 33,Телефизор,436.19,2022
2022-06-15,P042,9.0,3042.0780617614932,Продукт 42,Смартфон,269.55,2022
2022-08-15,P029,6.0,3111.52,Продукт 29,Wi_Fi_роутер,777.88,2022
2022-12-21,P078,8.0,362.15,Продукт 78,Wi_Fi_роутер,362.15,2022
2022-07-15,P005,2.0,4785.1,Продукт 5,Телефизор,957.02,2022
2022-05-06,P062,9.0,4982.85,Продукт 62,Телефизор,553.65,2022
2022-03-30,P016,8.0,1412.76,Продукт 16,Телефизор,353.19,2022
2022-10-20,P097,7.0,809.82,Продукт 97,Телефизор,809.82,2022
2022-02-22,P014,8.0,9054.6,Продукт 14,Wi_Fi_роутер,905.46,2022
2022-10-25,P044,8.0,1940.07,Продукт 44,Смартфон,646.69,2022
2022-11-22,P086,4.0,83.04,Продукт 86,Wi_Fi_роутер,10.38,2022
2022-06-24,P095,1.0,905.02,Продукт 95,Ноутбук,452.51,2022
2022-03-29,P021,6.0,2802.45,Продукт 21,Ноутбук,934.15,2022
2022-12-21,P028,9.0,3042.0780617614932,Продукт 28,Wi_Fi_роутер,698.46,2022
2022-02-04,P064,3.0,3042.0780617614932,Продукт 64,Телефизор,679.71,2022
2022-10-20,P042,9.0,1347.75,Продукт 42,Смартфон,269.55,2022
2022-05-05,P051,1.0,8920.62,Продукт 51,Телефизор,991.18,2022
2022-07-22,P068,5.0,2080.33,Продукт 68,Смартфон,297.19,2022
2022-09-06,P034,10.0,613.14,Продукт 34,Планшет,613.14,2022
2022-04-27,P076,10.0,974.2,Продукт 76,Смартфон,487.1,2022
2022-12-26,P007,4.0,4881.66,Продукт 7,Wi_Fi_роутер,697.38,2022
2022-09-29,P003,7.0,2089.74,Продукт 3,Смартфон,696.58,2022
2022-02-22,P005,5.0,3042.0780617614932,Продукт 5,Телефизор,957.02,2022
2022-08-02,P007,8.0,4184.28,Продукт 7,Wi_Fi_роутер,697.38,2022
2022-03-03,P091,9.0,6163.08,Продукт 91,Ноутбук,880.44,2022
2022-01-02,P067,1.0,2744.34,Продукт 67,Смартфон,914.78,2022
2022-10-21,P091,3.0,5282.64,Продукт 91,Ноутбук,880.44,2022
2022-09-30,P048,1.0,689.78,Продукт 48,Wi_Fi_роутер,689.78,2022
2022-08-02,P040,1.0,8764.2,Продукт 40,Смартфон,973.8,2022
2022-02-21,P086,2.0,3042.0780617614932,Продукт 86,Wi_Fi_роутер,10.38,2022
2022-08-14,P019,5.0,3042.0780617614932,Продукт 19,Планшет,903.01,2022
2022-07-15,P009,2.0,4155.13,Продукт 9,Смартфон,593.59,2022
2022-07-14,P027,10.0,3042.0780617614932,Продукт 27,Ноутбук,54.77,2022
2022-08-02,P075,3.0,783.15,Продукт 75,Смартфон,783.15,2022
2022-12-24,P041,8.0,2286.1,Продукт 41,Телефизор,457.22,2022
2022-07-10,P074,1.0,5468.3,Продукт 74,Планшет,546.83,2022
2022-10-04,P003,1.0,4179.48,Продукт 3,Смартфон,696.58,2022
2022-01-07,P008,8.0,3331.44,Продукт 8,Планшет,475.92,2022
2022-11-19,P070,4.0,3042.0780617614932,Продукт 70,Планшет,832.73,2022
2022-01-26,P014,4.0,2716.38,Продукт 14,Wi_Fi_роутер,905.46,2022
2022-10-04,P001,4.0,1922.4,Продукт 1,Телефизор,240.3,2022
2022-03-21,P008,4.0,951.84,Продукт 8,Планшет,475.92,2022
2022-04-08,P019,4.0,3042.0780617614932,Продукт 19,Планшет,903.01,2022
2022-05-24,P088,7.0,3114.65,Продукт 88,Wi_Fi_роутер,622.93,2022
2022-08-08,P071,10.0,93.16,Продукт 71,Планшет,93.16,2022
2022-07-11,P005,1.0,1914.04,Продукт 5,Телефизор,957.02,2022
2022-01-27,P060,5.0,2831.44,Продукт 60,Wi_Fi_роутер,353.93,2022
2022-06-16,P006,10.0,1508.54,Продукт 6,Смартфон,754.27,2022
2022-09-27,P094,9.0,4862.9,Продукт 94,Ноутбук,486.29,2022
2022-03-26,P032,4.0,5200.24,Продукт 32,Планшет,650.03,2022
2022-08-09,P071,7.0,372.64,Продукт 71,Планшет,93.16,2022
2022-06-22,P015,3.0,3227.58,Продукт 15,Wi_Fi_роутер,537.93,2022
2022-03-13,P093,10.0,608.37,Продукт 93,Ноутбук,608.37,2022
2022-10-25,P090,3.0,7781.4,Продукт 90,Wi_Fi_роутер,864.6,2022
2022-10-16,P010,7.0,4928.34,Продукт 10,Смартфон,821.39,2022
2022-02-24,P069,8.0,5935.04,Продукт 69,Ноутбук,741.88,2022
2022-05-24,P065,2.0,1390.84,Продукт 65,Планшет,347.71,2022
2022-03-06,P071,3.0,93.16,Продукт 71,Планшет,93.16,2022
2022-07-29,P043,1.0,7621.44,Продукт 43,Планшет,952.68,2022
2022-07-31,P018,5.0,2721.9,Продукт 18,Wi_Fi_роутер,453.65,2022
2022-10-28,P047,3.0,6518.61,Продукт 47,Телефизор,931.23,2022
2022-04-15,P099,8.0,5447.28,Продукт 99,Ноутбук,680.91,2022
2022-03-08,P062,6.0,4429.2,Продукт 62,Телефизор,553.65,2022
2022-03-22,P011,10.0,3276.35,Продукт 11,Wi_Fi_роутер,655.27,2022
2022-12-12,P063,3.0,7592.76,Продукт 63,Смартфон,843.64,2022
2022-05-15,P080,5.0,4244.31,Продукт 80,Ноутбук,606.33,2022
2022-02-10,P038,3.0,369.57,Продукт 38,Планшет,369.57,2022
2022-02-15,P086,2.0,72.66,Продукт 86,Wi_Fi_роутер,10.38,2022
2022-11-29,P006,3.0,754.27,Продукт 6,Смартфон,754.27,2022
2022-09-18,P060,3.0,2831.44,Продукт 60,Wi_Fi_роутер,353.93,2022
2022-09-30,P029,8.0,3889.4,Продукт 29,Wi_Fi_роутер,777.88,2022
2022-06-08,P041,7.0,2286.1,Продукт 41,Телефизор,457.22,2022
2022-06-19,P009,9.0,5935.9,Продукт 9,Смартфон,593.59,2022
2022-02-03,P020,9.0,592.9,Продукт 20,Смартфон,592.9,2022
2022-05-16,P069,5.0,6676.92,Продукт 69,Ноутбук,741.88,2022
2022-05-03,P086,2.0,31.14,Продукт 86,Wi_Fi_роутер,10.38,2022
2022-11-05,P053,3.0,619.06,Продукт 53,Ноутбук,309.53,2022
2022-10-23,P095,1.0,3620.08,Продукт 95,Ноутбук,452.51,2022
2022-05-23,P071,1.0,652.12,Продукт 71,Планшет,93.16,2022
2022-07-12,P025,8.0,1995.39,Продукт 25,Wi_Fi_роутер,665.13,2022
2022-02-22,P025,8.0,6651.3,Продукт 25,Wi_Fi_роутер,665.13,2022
2022-09-15,P000,8.0,701.8,Продукт 0,Смартфон,140.36,2022
2022-06-27,P089,9.0,1590.57,Продукт 89,Ноутбук,530.19,2022
2022-09-24,P055,4.0,4907.14,Продукт 55,Смартфон,701.02,2022
2022-01-06,P062,3.0,4429.2,Продукт 62,Телефизор,553.65,2022
2022-07-18,P044,1.0,3233.45,Продукт 44,Смартфон,646.69,2022
2022-06-20,P074,4.0,4374.64,Продукт 74,Планшет,546.83,2022
2022-07-23,P072,5.0,1084.08,Продукт 72,Смартфон,180.68,2022
2022-10-07,P040,4.0,7790.4,Продукт 40,Смартфон,973.8,2022
2022-10-22,P062,4.0,4982.85,Продукт 62,Телефизор,553.65,2022
2022-11-05,P091,2.0,3042.0780617614932,Продукт 91,Ноутбук,880.44,2022
2022-10-05,P001,3.0,1441.8,Продукт 1,Телефизор,240.3,2022
2022-09-06,P056,8.0,3420.69,Продукт 56,Телефизор,488.67,2022
2022-08-17,P090,8.0,3458.4,Продукт 90,Wi_Fi_роутер,864.6,2022
2022-05-05,P012,5.0,1754.25,Продукт 12,Wi_Fi_роутер,584.75,2022
2022-03-20,P095,9.0,3167.57,Продукт 95,Ноутбук,452.51,2022
2022-10-28,P048,5.0,5518.24,Продукт 48,Wi_Fi_роутер,689.78,2022
2022-05-09,P074,10.0,546.83,Продукт 74,Планшет,546.83,2022
2022-03-28,P092,1.0,3877.32,Продукт 92,Телефизор,646.22,2022
2022-01-11,P095,8.0,2262.55,Продукт 95,Ноутбук,452.51,2022
2022-02-17,P009,6.0,2374.36,Продукт 9,Смартфон,593.59,2022
2022-01-15,P027,5.0,438.16,Продукт 27,Ноутбук,54.77,2022
2022-04-25,P022,1.0,2781.48,Продукт 22,Ноутбук,695.37,2022
2022-10-23,P013,8.0,136.88,Продукт 13,Ноутбук,68.44,2022
2022-06-03,P070,9.0,5829.11,Продукт 70,Планшет,832.73,2022
2022-02-13,P016,4.0,2472.33,Продукт 16,Телефизор,353.19,2022
2022-12-18,P063,3.0,1687.28,Продукт 63,Смартфон,843.64,2022
2022-03-10,P034,5.0,4291.98,Продукт 34,Планшет,613.14,2022
2022-03-22,P029,1.0,5445.16,Продукт 29,Wi_Fi_роутер,777.88,2022
2022-10-15,P010,7.0,3042.0780617614932,Продукт 10,Смартфон,821.39,2022
2022-03-29,P095,10.0,1357.53,Продукт 95,Ноутбук,452.51,2022
2022-09-19,P009,10.0,5935.9,Продукт 9,Смартфон,593.59,2022
2022-02-20,P048,3.0,4828.46,Продукт 48,Wi_Fi_роутер,689.78,2022
2022-04-04,P019,8.0,903.01,Продукт 19,Планшет,903.01,2022
2022-10-22,P023,7.0,4818.33,Продукт 23,Планшет,535.37,2022
2022-05-04,P001,4.0,1201.5,Продукт 1,Телефизор,240.3,2022
2022-09-30,P065,1.0,1738.55,Продукт 65,Планшет,347.71,2022
2022-07-29,P037,7.0,2926.68,Продукт 37,Wi_Fi_роутер,487.78,2022
2022-11-28,P056,2.0,3042.0780617614932,Продукт 56,Телефизор,488.67,2022
2022-09-10,P056,6.0,4398.03,Продукт 56,Телефизор,488.67,2022
2022-06-19,P006,3.0,7542.7,Продукт 6,Смартфон,754.27,2022
2022-11-04,P045,3.0,1353.42,Продукт 45,Ноутбук,225.57,2022
2022-07-18,P030,4.0,1031.7,Продукт 30,Планшет,103.17,2022
2022-01-28,P045,6.0,451.14,Продукт 45,Ноутбук,225.57,2022
2022-01-30,P080,8.0,6063.3,Продукт 80,Ноутбук,606.33,2022
2022-01-08,P023,2.0,2141.48,Продукт 23,Планшет,535.37,2022
2022-02-23,P021,1.0,5604.9,Продукт 21,Ноутбук,934.15,2022
2022-04-26,P089,2.0,530.19,Продукт 89,Ноутбук,530.19,2022
2022-03-15,P072,2.0,180.68,Продукт 72,Смартфон,180.68,2022
2022-03-24,P048,8.0,689.78,Продукт 48,Wi_Fi_роутер,689.78,2022
2022-04-19,P075,9.0,3042.0780617614932,Продукт 75,Смартфон,783.15,2022
2022-04-08,P096,7.0,3042.0780617614932,Продукт 96,Смартфон,320.58,2022
2022-04-14,P071,2.0,279.48,Продукт 71,Планшет,93.16,2022
2022-06-01,P057,6.0,6101.7,Продукт 57,Смартфон,610.17,2022
2022-03-29,P002,6.0,3042.0780617614932,Продукт 2,Ноутбук,828.42,2022
2022-04-20,P093,10.0,5475.33,Продукт 93,Ноутбук,608.37,2022
2022-04-11,P097,2.0,3042.0780617614932,Продукт 97,Телефизор,809.82,2022
2022-01-07,P019,4.0,1806.02,Продукт 19,Планшет,903.01,2022
2022-11-01,P040,3.0,3042.0780617614932,Продукт 40,Смартфон,973.8,2022
2022-08-15,P051,9.0,2973.54,Продукт 51,Телефизор,991.18,2022
2022-04-27,P020,9.0,3557.4,Продукт 20,Смартфон,592.9,2022
2022-12-10,P003,5.0,4179.48,Продукт 3,Смартфон,696.58,2022
2022-07-13,P060,2.0,3185.37,Продукт 60,Wi_Fi_роутер,353.93,2022
2022-11-28,P016,7.0,1412.76,Продукт 16,Телефизор,353.19,2022
2022-08-04,P064,4.0,1359.42,Продукт 64,Телефизор,679.71,2022
2022-03-21,P026,2.0,458.38,Продукт 26,Смартфон,229.19,2022
2022-01-02,P088,10.0,6229.3,Продукт 88,Wi_Fi_роутер,622.93,2022
2022-07-14,P076,8.0,1948.4,Продукт 76,Смартфон,487.1,2022
2022-02-27,P054,2.0,8669.6,Продукт 54,Планшет,866.96,2022
2022-07-19,P039,10.0,3042.0780617614932,Продукт 39,Телефизор,205.82,2022
2022-01-04,P070,3.0,3330.92,Продукт 70,Планшет,832.73,2022
2022-09-07,P002,3.0,6627.36,Продукт 2,Ноутбук,828.42,2022
2022-04-29,P027,7.0,383.39,Продукт 27,Ноутбук,54.77,2022
2022-11-18,P090,6.0,3042.0780617614932,Продукт 90,Wi_Fi_роутер,864.6,2022
2022-12-14,P012,3.0,3508.5,Продукт 12,Wi_Fi_роутер,584.75,2022
2022-08-05,P007,9.0,3042.0780617614932,Продукт 7,Wi_Fi_роутер,697.38,2022
2022-09-15,P050,1.0,1473.7,Продукт 50,Ноутбук,294.74,2022
